Startup Name,Total Funding (M$),Number of Investors,Investor Reputation,Growth Rate (%),Revenue (M$),Market Size,Years Since Founded,Success Score,Industry_AgriTech,Industry_Autonomous Vehicles,Industry_Cybersecurity,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_Healthcare,Industry_Quantum Computing
HyperAIAI,1.1852412552860772,0.5104831881106665,1.2447829315837742,1.3524367787244693,-1.694735285298924,2,1.3999215915426666,0.49,False,False,False,False,False,False,False,True
SmartHealthHub,0.42996070655753804,-0.6794543133127987,-1.5927042612161262,1.5097801775659172,-0.7846806585907483,3,-0.29654180101994426,13.34,False,False,False,False,False,False,True,False
SmartConnectTech,0.471231343888837,1.4624331892494387,1.407465530637635,-0.7663106330720171,-1.2903799223856127,1,0.04275087749257791,95.19,False,False,False,False,False,True,False,False
HyperConnectInnovations,1.5750814646722682,-0.4414668130281057,0.5335194752552656,-0.30678169289397944,-1.14312519392349,1,-0.8054808187887276,66.56,False,True,False,False,False,False,False,False
NeuroCloudAnalytics,1.3202771075001423,0.03450818754128039,-1.3694886020492008,-0.3654082743801082,-1.5502011984712054,3,-0.29654180101994426,46.23,False,False,False,False,False,False,True,False
FinGrowthInnovations,-1.4647240593040316,0.03450818754128039,1.2220830340413749,0.5782210408635353,0.273989017396752,1,-0.6358344795324664,95.8,True,False,False,False,False,False,False,False
SmartEdgeSolutions,-1.5635086760243877,1.2244456889647455,0.3216537648595398,1.1239655420505854,-1.0791901155149934,2,-1.1447734973012498,84.49,False,True,False,False,False,False,False,False
QuantumAITech,-1.6382419922729565,0.9864581886800525,0.6281023816819289,0.9911935780967063,-0.9329556276657724,3,0.7213362345176223,79.79,False,False,False,True,False,False,False,False
AgriFinanceVentures,-0.924998933934237,-1.1554293138821847,0.6545855954813947,1.2088878696444634,-0.7037415699672259,1,-1.3144198365575108,32.96,False,False,False,False,True,False,False,False
NextDataInnovations,-0.09400907415537532,-0.9174418135974918,-0.21557714364390795,-1.0016791146266217,1.29150898866389,3,-0.9751271580449886,51.15,False,True,False,False,False,False,False,False
SmartCloudVentures,0.5967861037430093,0.7484706883953595,-0.2685435712428393,0.9825720219958048,-1.0251173630312116,3,-1.1447734973012498,2.9,False,False,False,False,False,False,True,False
QuantumFinanceAnalytics,0.5123625533913144,-0.9174418135974918,-1.6797205351286566,-0.28134810239632085,0.13897717628944797,1,1.2302752522864056,87.44,False,False,False,False,True,False,False,False
TechCloudAI,0.1156206664784365,0.7484706883953595,0.10222142194968081,-1.2741202874151019,-0.935336189095876,3,-0.46618814027620536,9.52,False,False,False,False,False,True,False,False
AgriCloudTech,-0.3092856418564764,1.2244456889647455,-1.271122379365471,1.248978105513654,-0.09771864590370984,2,0.7213362345176223,20.7,False,False,False,False,False,False,False,False
SmartLabSolutions,1.5085046764097838,-0.4414668130281057,-0.5031091791809644,1.2882061857727547,1.6322693533730053,1,-1.653712515070033,36.9,False,False,False,False,False,False,False,False
InnoCloudAnalytics,1.7200166927326919,-0.20347931274341263,-1.5246045685889287,-0.4309321007469578,1.504399196556012,1,-1.3144198365575108,16.54,False,False,False,False,False,True,False,False
HyperHealthTech,-0.7260354222053049,-0.4414668130281057,-0.7717246334326885,1.6063416058960118,0.7130325611487158,1,-1.4840661758137719,43.07,False,True,False,False,False,False,False,False
QuantumCloudAI,-0.9881597403905835,0.27249568782597344,1.0177839561597823,-0.936155288259772,0.686166225008975,2,-0.9751271580449886,54.02,True,False,False,False,False,False,False,False
NeuroGrowthSolutions,1.4769939870960218,-1.393416814166878,1.5209650183496313,1.1856096681720296,-0.4099122734515817,3,-0.9751271580449886,73.96,False,False,False,True,False,False,False,False
TechSphereVentures,1.5117115164726886,-1.6314043144515709,0.3481369786590056,-1.2715338205848312,0.6810650219444676,1,-0.6358344795324664,97.63,False,False,False,False,False,False,True,False
TechGrowthAnalytics,-1.7315192097548455,1.4624331892494387,0.46541978262806805,-0.765448477461927,0.523267807149029,1,-0.9751271580449886,21.87,False,False,False,True,False,False,False,False
HyperCloudNetwork,-0.5206582303505627,0.7484706883953595,1.6382478223186934,1.7046273454462861,0.8813722622774699,3,1.5695679307989276,46.91,False,True,False,False,False,False,False,False
SmartFinanceSystems,-0.7341919501913893,1.4624331892494387,-0.6998416245484244,1.206301402814193,-0.3211513401291476,2,0.3820435560051001,57.43,False,False,True,False,False,False,False,False
FinConnectNetwork,-0.20108964669063795,-0.4414668130281057,-0.9117073349441502,-0.7421702759894935,-1.6546058211914632,1,0.7213362345176223,25.85,False,False,True,False,False,False,False,False
InnoLabSolutions,-0.2007410771185832,1.2244456889647455,1.6571644036040263,0.3937197403042485,0.7456802607615649,1,1.2302752522864056,30.35,False,False,False,False,False,False,False,True
AgriConnectAnalytics,-1.5704103535510747,0.9864581886800525,-0.889007437401751,1.1502612881583343,-1.139044231471884,3,-1.4840661758137719,52.94,False,False,False,False,False,False,False,False
QuantumEdgeAnalytics,-1.443600743237505,-1.6314043144515709,-0.3404265801271036,-1.3866315945318632,1.1187482448792287,2,0.04275087749257791,59.81,False,False,False,False,False,True,False,False
HyperFinanceNetwork,1.6582501645645655,-0.20347931274341263,-1.3203054907073357,-0.9279648099639158,-1.7151400975569548,3,0.04275087749257791,32.62,False,True,False,False,False,False,False,False
AgriCloudNetwork,0.42647501083698913,-1.1554293138821847,-0.9154906512012168,0.7308225838494881,0.2736489371924516,1,0.3820435560051001,67.53,False,False,False,True,False,False,False,False
SmartCloudTech,1.2465894999677383,0.9864581886800525,-0.39339300772603497,-1.6185514536461072,0.6290327506864889,2,0.212397216748839,71.11,False,False,False,False,False,False,False,False
NextDataHub,-1.3644057364666335,1.2244456889647455,0.034121729322483314,1.1662111669450017,-0.2374916098712211,2,0.7213362345176223,23.93,False,False,False,True,False,False,False,False
SmartGrowthTech,-0.6775145377752639,-0.20347931274341263,-0.10964428844604493,1.0338702807961675,-1.1417648731062882,1,1.2302752522864056,56.35,False,True,False,False,False,False,False,False
QuantumSphereSolutions,0.5298607459084699,-1.393416814166878,-1.5813543124449267,1.080857761546079,0.16006214895607976,1,-1.3144198365575108,46.43,False,False,False,False,False,True,False,False
HyperFinanceAI,0.4481560382188031,0.27249568782597344,1.2409996153267078,-0.5822404103177751,-1.5257154237615684,2,-1.1447734973012498,54.89,True,False,False,False,False,False,False,False
NeuroFinanceAnalytics,1.6241600604175968,-1.6314043144515709,-1.0895231990262773,0.6510731899161513,-1.2835783182996026,1,-0.29654180101994426,72.53,False,False,False,False,False,False,True,False
SmartLabHub,1.157007119949631,-0.6794543133127987,1.4301654281800344,-0.2623806789743382,-1.614136276879702,1,0.3820435560051001,49.01,False,False,False,False,False,False,False,False
QuantumEdgeNetwork,-0.4370712469717998,-1.1554293138821847,0.9421176310184513,-1.2715338205848312,0.2614060498376331,1,-0.9751271580449886,94.36,False,False,False,False,False,False,False,False
FinGrowthAI,0.07135233082746549,-0.6794543133127987,-0.31772668258470455,-1.2409272964266318,1.1891448471694355,1,0.8909825737738833,35.06,False,False,True,False,False,False,False,False
AgriDataVentures,0.08606196676818162,-1.6314043144515709,1.717697463717091,0.745048151415975,0.45729224751472886,3,0.212397216748839,99.02,False,False,True,False,False,False,False,False
AgriLabHub,1.1334438168787202,0.27249568782597344,0.4881196801704674,0.7627223414228225,-1.6964356863204264,3,-1.4840661758137719,2.26,False,False,False,False,False,False,True,False
SmartFinanceHub,-0.381369829357428,1.2244456889647455,-0.20422719487270827,1.1312938647363515,0.9459875010945678,2,-1.1447734973012498,31.18,False,False,False,False,False,False,False,False
InnoAIVentures,-1.5746629023301442,-0.4414668130281057,1.54366491589203,-0.5486163415242601,0.09986795279488891,2,-0.8054808187887276,79.92,False,False,False,False,False,False,False,False
TechHealthHub,-1.6089621482203458,1.2244456889647455,0.7756517157075239,0.8006571882667881,-1.2097809139663909,1,1.5695679307989276,55.85,False,False,False,False,False,False,False,False
NeuroConnectInc,-1.1746444614399505,0.5104831881106665,1.1766832389565767,-0.0722753669494651,1.1143272022233224,1,1.3999215915426666,52.7,False,False,True,False,False,False,False,False
GreenConnectAnalytics,1.225257042157979,-0.4414668130281057,1.5739314459485623,0.4208776420220873,0.5497940630844687,2,0.5516898952613611,97.95,False,False,False,False,False,True,False,False
SmartAINetwork,1.7418371479433286,0.27249568782597344,-0.7036249408054909,0.14628108020838204,-1.1791736955793444,1,0.7213362345176223,38.94,False,False,False,False,False,False,True,False
SmartConnectHub,-0.4418815070661573,-1.1554293138821847,0.37840350871553796,-0.6800950720630045,-0.9798866958592434,1,-0.9751271580449886,53.04,False,True,False,False,False,False,False,False
NextGrowthAnalytics,1.431610228814475,0.7484706883953595,0.3027371835742072,1.629619807368445,1.6319292731687047,3,0.8909825737738833,85.37,False,False,False,False,False,False,False,True
TechConnectTech,-0.8305365799073615,0.9864581886800525,-0.9079240186870836,-0.9827116912046389,0.7871700456862276,3,-0.9751271580449886,16.04,False,False,False,True,False,False,False,False
NextGrowthInc,-1.0406543179420502,-1.393416814166878,-1.2295059005377391,-0.35678671827920694,-0.9625426054399171,3,-0.29654180101994426,67.52,False,False,False,True,False,False,False,False
GreenGrowthVentures,-0.17689891839002847,1.7004206895341316,-1.657020637586257,0.45493278862064723,1.0143436221589712,3,-1.3144198365575108,10.49,True,False,False,False,False,False,False,False
AgriAISolutions,-0.7843162546528828,0.27249568782597344,-0.37447642644070234,0.7631534192278677,0.27977038086986084,2,1.5695679307989276,70.61,False,False,False,False,False,False,False,True
FinConnectSolutions,-1.0522965416486836,-0.4414668130281057,-0.7074082570625574,-1.0779798861195977,-0.28340243745179056,1,0.212397216748839,83.49,False,False,True,False,False,False,False,False
SmartDataInc,-1.4277756846662129,-0.9174418135974918,1.0858836487869798,-0.48050604832714017,-0.5891345411179527,1,0.7213362345176223,40.19,False,False,False,False,False,True,False,False
SmartLabTech,0.8713892126078528,-1.6314043144515709,-0.6279586156641602,-0.13564380429108935,-1.4032865502133833,3,-1.3144198365575108,61.67,False,False,False,False,False,False,False,True
AgriAIHub,-0.49953491428403624,0.5104831881106665,0.8324014595635217,-0.19168391894694778,-1.5546222411271122,1,0.212397216748839,1.91,False,False,False,False,False,False,False,True
InnoSphereInnovations,0.5288150371923054,1.2244456889647455,0.8059182457640562,-1.1284159893098702,0.3195597647730208,1,-1.3144198365575108,87.5,True,False,False,False,False,False,False,False
HyperHealthAI,-1.1017934208804783,1.4624331892494387,-0.8284743772886864,-0.35333809583884634,0.021309425601470085,1,-1.653712515070033,36.75,False,False,True,False,False,False,False,False
NeuroEdgeNetwork,-0.9111955788808634,1.4624331892494387,-1.2522057980801382,0.6928877370055223,0.42022350524597296,1,-0.29654180101994426,10.3,False,False,False,True,False,False,False,False
QuantumConnectVentures,-0.26613272883608086,1.4624331892494387,-0.011278065762315128,0.6092586428267801,-0.03446372790381424,2,0.8909825737738833,78.21,False,False,True,False,False,False,False,False
AgriEdgeInnovations,-0.6333856299531148,0.7484706883953595,1.6382478223186934,-1.3206766903599685,-0.9258139433754616,3,-0.1268954617636832,88.92,True,False,False,False,False,False,False,False
NextConnectVentures,0.7667486270769744,-0.4414668130281057,-1.01007355762788,-0.6606965708359767,1.250359283943528,3,-1.653712515070033,92.2,True,False,False,False,False,False,False,False
HyperLabVentures,-0.9174698311778513,-1.1554293138821847,1.3317992054963046,1.4843465870682584,-0.3990297069139653,3,0.7213362345176223,25.49,False,False,False,False,False,False,False,True
InnoGrowthSystems,0.7119534903499454,-1.393416814166878,0.571352637825931,-1.703473781239985,-0.6523894591178483,1,-0.8054808187887276,72.1,False,False,False,False,False,False,False,True
NextHealthHub,-1.1613291037874538,-0.9174418135974918,0.09843810569261437,1.1679354781651823,1.290828828255289,2,-0.6358344795324664,25.68,False,False,True,False,False,False,False,False
GreenHealthInc,0.6128900179719449,0.03450818754128039,0.8815845709053866,1.39338917020375,1.1112664803846175,1,-1.4840661758137719,81.84,False,False,False,False,False,False,True,False
FinFinanceHub,0.09526420347043071,-0.6794543133127987,0.571352637825931,-1.480175478226642,1.4860348655237838,3,1.2302752522864056,94.35,False,True,False,False,False,False,False,False
AgriSphereAnalytics,-0.35432083056596847,-0.4414668130281057,1.1577666576712438,-1.4232732079606938,-1.2638536664501725,1,-0.29654180101994426,44.25,False,False,False,False,False,True,False,False
InnoSphereSystems,-0.3217644325360415,-0.9174418135974918,-1.5548710986454608,0.9554141202779658,1.1394931373415602,3,-0.46618814027620536,98.83,False,True,False,False,False,False,False,False
QuantumSphereSystems,-0.5665299860329865,1.7004206895341316,-0.881440804887618,1.5658202922217752,-0.8526966994508511,3,1.2302752522864056,88.46,False,False,False,False,True,False,False,False
NextGrowthSolutions,1.006494778736329,-0.9174418135974918,-0.30259341755643837,-1.3749924937956464,-0.3653617666882146,1,-0.29654180101994426,4.71,False,False,False,False,False,False,False,False
TechCloudTech,-0.6393113126780479,1.4624331892494387,-1.2900389606508036,-1.1956641268969002,-1.633860928729132,1,-0.8054808187887276,33.08,False,False,True,False,False,False,False,False
FinFinanceInc,0.27882094011453695,-0.9174418135974918,1.3393658380104374,1.3722663577565422,-1.0768095540848899,2,1.2302752522864056,64.18,False,False,False,False,False,False,True,False
NextDataAI,-1.0688884532784966,-0.9174418135974918,-0.49932586292389797,-0.44817521294876045,-1.3917238232671658,2,1.5695679307989276,1.89,False,True,False,False,False,False,False,False
QuantumConnectTech,0.9339225938345003,1.2244456889647455,-1.513254619817729,-1.0814285085599584,-1.6573264628258673,2,-0.6358344795324664,62.33,False,False,False,True,False,False,False,False
HyperEdgeSolutions,1.6421462503356294,-0.20347931274341263,-1.180322789195874,-0.3115235487494754,1.0520925248363282,1,-0.1268954617636832,72.09,False,False,False,True,False,False,False,False
HyperGrowthInnovations,0.23985086195879987,0.5104831881106665,-1.6418873725579914,1.6774694437284468,1.5482695429107785,3,1.5695679307989276,98.42,True,False,False,False,False,False,False,False
FinSphereTech,1.4907973421493952,-0.4414668130281057,-1.0630399852268115,1.0407675256768885,-0.9244536225582596,3,-0.8054808187887276,98.14,False,False,False,False,False,True,False,False
QuantumDataHub,-1.5577921350426875,1.7004206895341316,-0.9760237113142813,-0.3020398370384838,-0.5435637937416837,3,0.7213362345176223,82.63,False,False,False,False,False,False,True,False
NeuroCloudInnovations,-0.603757216328449,-0.9174418135974918,1.1388500763859108,0.3303513029626239,-1.465181147396077,1,-0.9751271580449886,54.04,False,False,False,False,False,False,False,True
AgriFinanceSolutions,1.356179773421796,0.03450818754128039,-0.7111915733196239,-0.9012379860511219,1.3156546831692266,2,1.0606289130301445,31.18,False,True,False,False,False,False,False,False
SmartHealthInnovations,-1.3432127064856962,-0.6794543133127987,0.9194177334760522,-0.8249372145581457,0.31683912313861673,1,0.8909825737738833,25.11,False,False,False,False,False,False,True,False
